Machine_ID,Temperature,Run_Time,Downtime_Flag
1070,69.90843467954717,387.31689031889397,0
1058,76.86978014689615,321.9521267705653,0
1085,95.99278082063802,265.15106662457913,1
1027,67.31729971829806,20.975611715818133,0
1065,67.34766009481139,484.2443887971919,0
1041,86.87506240548743,399.3570958272873,0
1044,72.61089704449036,146.41101835048238,0
1061,61.2302411469991,489.98516467942534,0
1056,72.62197580663467,300.94079481816107,0
1005,57.04285101898999,291.21132910362326,0
1027,58.819349325311165,374.0365897147661,0
1027,74.91838863697399,405.8848940450688,0
1043,70.9462724752274,328.2393036657513,1
1083,95.742295053405,64.04787318310001,1
1029,68.11969495583165,169.1337529972492,0
1061,79.02941751390217,464.04182016302485,0
1074,81.61321439597651,112.30780592192596,0
1091,50.654722829416684,186.08351191875667,0
1088,83.17686860083553,216.038441472098,0
1061,58.90179834348757,219.7024948472261,1
1096,98.05351587347275,306.4697912472628,1
1000,57.43313638765565,471.5379188723538,0
1026,70.73120618635119,120.34635591625248,0
1061,54.26748340393219,60.750688150459034,0
1076,99.84371259229736,98.73524492996866,0
1002,75.10975051656213,443.46245010463474,0
1069,79.76925086600218,322.90540632760303,0
1071,53.353823869421376,142.95339461958005,0
1026,87.49802351995889,407.9734694843086,0
1008,60.49527965477929,430.684998181718,0
1061,94.90271447203568,423.257169345139,1
1036,60.25698202410036,459.46326681977723,0
1096,59.534386033183324,126.1205100866808,0
1050,51.827483392404744,377.5209643731391,0
1043,73.60334725549995,230.26974863707,0
1023,78.24205666313082,420.9992764450308,0
1078,53.285431971417616,364.2453385808066,0
1058,88.77638083475053,388.2237232498623,1
1031,72.66444173740138,328.08091884053573,0
1095,76.219513466379,88.71438473485344,1
1087,72.03813734691141,272.5134594484692,0
1051,70.0381530437663,492.33486976225413,0
1061,77.9820165654109,468.69403324855944,0
1057,57.76201229653562,21.586867898505837,0
1051,59.09640652476355,82.40740786471856,0
1011,93.08928105067587,65.86438672728096,0
1038,97.30577310668164,362.98995499264777,0
1001,68.66546581398765,408.8926649284725,1
1002,63.53723365717769,106.75568315533596,1
1055,82.19997716195078,252.9263464759145,1
1080,70.43670855490481,420.3515140056,0
1058,51.26931778301724,366.4007723831253,0
1001,57.80762986830952,271.11860274592414,0
1001,85.79861144236988,295.1738452293865,0
1091,82.94619709550757,254.18027345814,0
1053,51.354799625174174,148.7742256594103,0
1086,61.098608096647474,282.51099642950805,0
1095,61.55373982940357,344.44265102504534,0
1096,83.59463717993643,436.66145793040386,1
1000,50.98552688771821,318.14567698962406,0
1018,55.205429099228695,380.560768521579,0
1001,89.99580426865947,80.0358174772865,0
1052,58.927233102716684,230.77873720989496,1
1043,82.63730539259373,4.6658099135466475,0
1089,61.90913905233633,123.3394322608115,0
1031,54.97206963796726,363.23085755650243,1
1069,62.1586095499727,495.90497567468174,1
1031,86.11334659278296,49.589049793607956,0
1067,92.78482340531428,200.74715793064414,0
1054,91.51099322834958,400.03548434957975,0
1074,69.85917648092274,102.01781731444942,0
1055,83.40425682853231,277.5424746511431,0
1016,60.24921477079105,366.5356480148374,1
1037,64.65738651305067,307.9927251300895,0
1023,94.81679092605599,94.01236730770806,0
1068,50.6500961755368,177.6922843428697,0
1097,54.2754265427234,391.8958922426986,0
1069,60.394312757301364,277.1132570660083,0
1085,51.32661019369099,2.6148067714563683,0
1010,59.071771754489866,380.49538001404693,0
1015,79.15207804848461,17.655677470119535,0
1096,71.0712275296249,372.8668913656161,0
1072,94.63358555384875,101.24028008261871,0
1058,90.87217808692205,479.0367400596901,1
1069,67.0908675848938,183.97037565104225,0
1079,62.971171671564626,163.46580816903955,0
1092,68.98462040836334,74.44402516622233,0
1002,79.51474712574039,152.80210774510743,0
1019,63.403182041143815,438.32538091410026,0
1058,81.2074453924567,498.1671688136237,0
1035,70.47058260956203,184.15476525342416,1
1018,77.602359042599,224.30531547727128,0
1089,71.80632645676583,361.0354691013685,0
1066,64.72328797709588,443.0978902325373,0
1018,97.42266534810784,296.52216709339206,1
1019,88.18028970798804,195.76284908891466,0
1095,57.00565878832263,206.31092042431186,0
1070,93.42339879489563,347.8090732484034,0
1051,74.37155991247567,1.6091318021393408,0
1032,94.72761134470457,309.7946687299203,1
1039,89.99276279736577,177.7465052206787,0
1038,71.26067522346167,397.0986656385421,0
1081,51.12346541600587,46.49531991156608,1
1000,63.4338679692473,294.10113347419525,1
1010,77.08171073304334,240.48644494306188,1
1091,81.67391099130737,321.1627629526137,0
1056,62.894384271660115,32.426797241484174,0
1088,56.96780370364121,289.99189371406567,0
1049,91.74651183996495,280.7422939797619,0
1022,99.22010903517761,280.3300472080855,0
1030,76.28450911513428,301.7438332982274,0
1093,58.583964292415175,338.2339686131811,0
1041,63.61536632596845,402.4944998403849,0
1098,50.919533827373336,134.91036006410718,0
1006,95.71494032802495,412.52470509003103,0
1015,55.88755414450706,249.12784113172683,1
1089,78.82582377571268,38.52913956716558,0
1059,63.7027610343603,29.2754646219896,0
1001,77.70890012578967,167.1191593480304,0
1000,82.57101941759322,392.4484885557338,0
1047,91.48709018536007,353.8404673704579,0
1011,60.32106358803016,394.30748233620324,0
1068,50.549791432924025,258.63452822080467,0
1036,56.844281503440364,220.09949897774527,0
1031,95.00093209240526,73.72626335314197,0
1008,93.69450387812577,164.09637680465576,0
1098,79.87065510851542,217.00968308693763,1
1018,80.02584302168268,44.30021483980862,1
1047,83.25183372731277,110.30597635560562,0
1079,58.76856393117248,299.1126470318694,0
1002,95.72059729624799,367.83155711959495,0
1019,70.93852624460365,499.1737556964748,1
1023,69.15692641247487,466.55666567177883,0
1053,75.94588526414188,321.28259976759574,0
1032,52.348298338752755,210.624026647036,1
1023,58.31416843780397,318.0886823541164,0
1074,86.90168082131852,392.825809040116,1
1071,54.139933396256325,59.16809546169366,0
1035,80.1576054733194,204.95244484814413,0
1037,62.26745548406605,419.9011428178086,0
1083,69.46478070209884,191.916475966522,1
1098,64.43468683853499,285.93613561359325,1
1088,67.78363582324747,293.8846804310991,0
1098,85.95229525921228,92.23812656681967,0
1024,64.85608578115875,181.1177208261442,0
1092,78.32023201484486,167.25564437096608,1
1017,73.80252010995498,13.098354266032397,0
1081,83.1835582681324,12.095881945677622,0
1065,96.84148696623791,415.8485218378867,0
1053,86.62860486051252,136.5354049864062,0
1034,60.74701892953784,259.0393831194077,0
1079,51.55915675306424,149.36278679438652,0
1060,63.113202214991254,470.3396225576703,0
1040,79.75389653501274,129.64837943288688,1
1099,52.57129067421252,214.82840636946753,0
1032,74.81831236006181,436.3651252423009,0
1067,79.84214244584446,420.9667833959043,1
1032,66.71219454084805,93.05070892313866,0
1013,88.54561018729109,401.3216548978552,0
1020,55.32991265668859,229.09344336894634,0
1047,53.75688908679044,241.4844360426776,1
1019,86.40943781018017,66.7399862079719,0
1007,74.77456581030992,40.300756878562325,1
1006,84.4201198213868,363.9696534868826,0
1066,71.74136693018731,248.23057617764988,0
1016,62.32010166195534,218.42535130758978,0
1032,90.95511588371,364.75411432619836,1
1047,89.97079394844897,382.7564494955549,0
1075,84.73482354272133,79.45408383467678,1
1058,63.607256861498136,305.1125747388206,0
1085,79.51153334345435,67.67704113884277,0
1021,68.04869484700134,375.6875430145228,0
1029,54.579103666331704,328.47757813356975,1
1037,95.86567877311214,478.30731054172895,0
1050,56.84093154594807,34.47900817821059,0
1053,97.51186769104012,28.52736057562716,0
1007,72.30028864789779,141.09353734660007,1
1026,59.25664644193098,130.85284186795298,0
1026,77.0950473689179,123.48939953599991,0
1097,93.64729179382041,453.12729026051835,0
1020,86.61124432047805,124.77309992475305,0
1029,90.32805739307248,135.97486306431549,0
1096,82.93916833553587,379.69913120898184,1
1027,84.61382822589263,224.86992122527,1
1063,92.45978257826596,388.3552784775906,0
1096,62.483400442959294,32.683078782192624,0
1068,74.47124818215703,243.78559683669215,0
1060,61.06047209098011,16.806800091641318,0
1047,99.38340039983234,31.32660172767726,0
1018,97.20296698433066,453.2187266722055,0
1003,51.9713405684253,69.62268555879758,0
1034,85.27875862578442,266.21034113760857,0
1063,96.26241587078329,205.54780130035329,0
1048,59.02876725636668,173.67166312942135,0
1016,78.39726152763147,449.9166728436362,0
1043,95.77441487940209,10.91169838774475,0
1091,51.69729892928994,331.8948430877945,0
1029,84.871013362342,481.6972171067752,0
1092,64.86745036862754,280.084091730921,0
1045,96.21980976882652,468.4112310165459,0
1005,98.55291225826838,26.128939643011883,0
1098,97.2133244556717,209.3966595370807,0
1036,73.71071083287319,130.07889548102557,0
1023,93.10213254946567,365.41048249036487,1
1092,92.22746992675351,490.64854524862335,0
1045,65.95502366216279,128.2650312221239,0
1052,91.44577370753387,327.08730073703725,0
1094,51.85038173577463,99.04881637987006,0
1098,79.81349392410266,282.66512728580494,0
1059,61.50044186438515,231.9662433441681,0
1096,56.02834428886394,486.0026648157685,0
1062,53.84766008146046,304.26363634823326,0
1084,84.81443879390699,174.75318604340939,0
1031,66.9937481884033,57.04789244396669,0
1086,86.23833857643808,75.62341436746728,1
1032,53.26781703994712,112.65846497561755,0
1066,65.76451689153052,125.483330670149,0
1017,76.97456461876686,425.3080289205689,0
1024,89.53615824194819,280.61139414126245,1
1094,65.9376251466035,261.6954556871832,0
1053,81.29456882185045,57.38443593460873,0
1057,94.29888741180935,430.0698466747175,0
1066,80.79315940911523,361.40715160424185,0
1045,61.64797373768169,33.83418095000079,0
1023,51.220039077826904,353.9175486148843,0
1031,93.50494369504649,271.769108671323,0
1046,51.063470542519354,40.86267287338913,0
1085,93.73508363420997,229.15032076432823,0
1022,76.4468567013606,242.3481435650235,0
1065,96.95338492564481,82.88727008163788,0
1026,89.93916178868326,472.8490735001412,0
1001,99.89670552666686,424.98768574033096,0
1089,67.53559077258551,334.51116866455413,1
1016,88.35941444655634,231.1477805003036,0
1032,70.0965456804621,205.88277079225426,0
1008,73.99378101519544,325.4867335754771,0
1042,81.37527316091851,272.7159347034527,1
1047,93.68385570931693,31.136552940942806,0
1038,99.20417345996475,256.25132438516584,0
1092,88.41367069322591,403.2018086164197,0
1041,70.8883391083667,229.61993879847904,0
1025,71.06785011385351,25.978288777134207,0
1098,86.87911507944457,393.13909969201654,0
1049,61.938857288415115,100.6818910679872,0
1024,55.52370565656973,129.31041744401938,1
1023,67.73110788203883,82.35317671614794,0
1012,64.36194958270409,165.10753243574877,0
1059,64.81540602279951,378.3757528443175,0
1006,61.680387552495496,259.6929297519687,0
1056,52.104659481818096,102.44063707535628,0
1035,50.89369673667069,438.91503907602043,0
1044,99.38611948680158,439.7909274757646,0
1019,71.38865668679311,435.28921252300347,1
1064,69.21633235798409,119.39810569076964,1
1007,83.9823641346535,225.61967209049405,0
1015,60.912694393253204,492.49482807043756,0
1013,97.49805919751127,386.0062381549952,1
1075,89.3172507207776,13.583710612779909,0
1086,54.47055011561297,32.602295630246026,1
1014,70.87903878924642,231.96568840616638,0
1091,93.95591537810824,454.6101029307801,0
1097,97.2366011145705,269.3508989763571,0
1065,73.37007556249348,248.9062540171451,0
1031,80.67056946053539,52.73684997831529,0
1086,58.35169730460376,328.390052362147,0
1062,99.55843130684883,411.05158030011273,0
1085,61.58358506917217,190.21000375378117,0
1050,97.13658870675629,387.8059254626637,0
1024,82.48233244961843,482.2383269504058,1
1057,80.38683974394296,101.88322956384455,0
1062,75.63442555082543,261.66481559737065,1
1061,61.53349058588793,143.56897904228776,0
1021,58.82640160027542,396.4272095169197,0
1057,61.02431045350877,288.79668294057876,1
1057,59.32191310721272,317.29120877515186,0
1085,88.97922367833766,398.957079807947,0
1048,67.5062629583365,197.98523633122744,0
1051,52.89213382816982,457.5450342035216,0
1041,98.45513150704056,266.51443362307,0
1069,94.18929424817128,78.977411417674,1
1014,96.38761415976064,347.94955908440124,0
1053,99.74539113232177,396.6306752191272,0
1059,58.69476246097437,158.38083853376332,0
1096,69.81210094513294,428.5896284993765,0
1007,87.91192378520456,453.0716273828832,0
1052,84.8010309026896,138.45224368890447,0
1059,57.69479531699275,491.76073635761105,0
1004,90.79165624953089,70.35576402437921,0
1067,61.22202859183304,101.00783420124499,0
1005,61.19088074113115,92.11241961901307,0
1095,76.84872114467068,446.9948550039352,0
1093,79.64699674208515,327.14627616248094,0
1046,79.00431039189056,76.05214161113643,1
1098,54.574341869887746,220.1617091841745,0
1054,93.87304313151901,307.64901253490103,0
1039,63.2800021294353,41.73204249469165,0
1051,56.47574606414021,441.20818420366936,0
1015,94.43740399344887,401.8017677207676,0
1012,97.78257491148767,252.6033867883191,0
1029,93.10638086327253,483.5633076295852,0
1018,90.4758037362439,208.88048963754986,0
1016,82.7620990319511,492.0551595182489,0
1062,77.54286853045696,333.95999940181355,0
1018,54.34933799557051,317.3356366269707,0
1091,70.42266065353493,82.9774476478925,0
1057,68.6344258506157,440.96387915232197,1
1054,62.98768918801631,213.74484396030758,1
1089,86.17100568442925,81.11670289123968,1
1089,74.79378675393855,6.30375998787952,1
1061,54.0523107953824,279.8778418191913,1
1022,61.009160097490565,263.69981106133815,0
1008,84.16293818297979,359.67681118457926,0
1011,53.80654297451501,445.12902650890106,0
1000,92.56034570243844,39.70329232151476,0
1057,74.75732635069872,365.7482451701812,0
1000,74.0293288663324,93.70597204879111,0
1033,79.62038923297588,429.088526578582,0
1095,91.23404829625746,409.53175693082807,0
1047,67.39046039510966,270.3968774927722,1
1088,83.90080762795318,355.12139931165575,0
1000,78.28659819978955,157.1750565918742,0
1015,63.35141350847107,235.58394946640732,0
1060,93.9314993177579,410.81844885523583,0
1063,89.8713010803464,229.63259858660695,1
1062,82.92259173292128,178.8991326627209,0
1068,92.52908645471209,247.10622362514994,0
1021,93.36471004799012,414.1246262186092,0
1092,85.41814883575174,167.60402368543637,0
1066,91.85066641818361,86.8807965678719,0
1075,84.87357308346418,356.0070101653904,0
1025,84.00703858801502,412.9891063540409,0
1015,80.93056891075922,50.318739261766666,0
1050,87.63583197788206,119.93705637797237,0
1085,57.93025526465368,70.98599488049695,1
1056,94.04353795994642,173.9707057910833,0
1028,93.5921763872616,225.17548945270633,1
1077,51.462364151727954,374.41316848165326,0
1091,91.29083752823814,325.57379244083705,0
1068,56.44349337367226,310.4642837392156,0
1046,66.7559427129571,176.1874733048272,0
1093,87.1754128145804,420.72377654238,0
1061,58.03799480241541,235.64358369908228,0
1068,90.8983512059531,489.55246900757726,0
1075,91.6067088978871,317.0710691478684,1
1015,75.37338668804182,63.13237078225137,0
1089,50.31929358584168,338.088781037717,0
1089,64.35190665874563,162.5520077158495,0
1047,80.84634591878711,343.1635983430487,0
1084,99.05930890137117,34.82057408120287,0
1038,81.59067635083342,87.44071858797969,0
1099,62.99017905320799,427.8686294528932,0
1032,81.70028515498056,113.58977851175744,0
1093,76.99926898579278,418.52056262147005,0
1022,88.99226975755718,139.63804422720523,0
1009,55.34903194134792,321.4409550293538,1
1068,88.05139512510141,347.0752867549155,1
1099,77.06332893380551,256.3273765725265,0
1033,98.14960019294973,152.65533834836563,0
1051,67.0936083019343,106.32218818554806,0
1094,81.6310946566974,16.59467728121311,0
1009,96.60140527550087,151.9732006203619,0
1018,55.12548639953396,326.5813952656415,0
1057,96.86142436182256,469.15240922424135,0
1095,84.39428611504067,435.602241131526,0
1000,53.39185295525859,383.0323882676513,0
1068,65.04817834734081,394.2236716266493,1
1003,85.40860443226407,332.4924517379976,0
1015,53.36753007343859,130.1434287830015,0
1023,79.10852300881366,453.5975153529149,1
1079,67.29415284764784,335.36615595291704,1
1001,81.04577588837385,280.22031549021995,0
1091,52.28710169062564,55.494734606740536,0
1031,93.57684030761882,223.5277719032127,0
1090,98.67444845886985,230.17913560096315,1
1083,98.44389276428458,432.28180476133497,1
1023,87.48259158714623,273.32411009389426,0
1011,56.5043120065316,190.20027448520483,0
1049,87.91315979645113,488.4001642553297,0
1034,51.229345822940076,55.36029666315784,0
1032,51.106177576449866,211.27421415597232,0
1032,66.18051095747705,21.012337585702646,1
1060,74.43215952023328,369.95206038346515,0
1050,88.52037089038966,459.03827609957534,1
1042,84.16476883032526,140.01866477524473,1
1011,72.29513531883742,429.17083839956047,0
1066,63.68133331408329,146.10911523094887,0
1064,99.85622500788556,455.3850808219576,0
1032,71.30906511179865,376.98095179839197,0
1039,72.56935121648377,402.4533884207193,0
1073,58.181191059583455,9.003277800227249,0
1042,89.74047743749647,481.405178537013,0
1043,84.68411128907442,363.3354960351616,0
1028,61.03848063943802,152.37554769306666,0
1012,54.11905228079213,414.69733242942345,0
1011,84.02496510373565,140.76059920746496,0
1094,82.72556071405677,436.37691978306395,0
1045,63.662976349910466,56.29019520596851,0
1001,97.54317811252051,351.84298873039785,0
1034,57.55289458904501,270.34923832245516,0
1086,71.6167400521301,48.26723509772041,0
1080,97.18079600837994,120.9469141294195,0
1089,70.98636584630611,6.202018138657395,0
1007,81.92629738320429,234.38398273225292,1
1092,69.87971989813971,150.6326303800002,0
1025,63.7107601174335,299.1787421488794,0
1073,99.19888239799141,148.6189038543086,0
1089,70.46670031575215,149.95955575349234,0
1033,94.70496018395673,371.5965993658017,0
1006,61.49773029455431,24.071417989176723,0
1067,60.655235201254165,451.44749759599364,0
1057,51.55670414422557,426.13193719559075,0
1074,82.58334126879424,333.90234161320325,0
1028,68.42631718618806,296.61078505369215,0
1035,93.21791249198185,446.1512490698261,0
1088,73.66049533457786,92.66508976435722,1
1020,98.40967139573608,39.484581095414306,0
1035,59.27627578515606,119.75508495476905,0
1009,93.43115839778054,397.2891393500951,0
1072,88.82984263958708,17.33513336324166,0
1023,88.5460922322026,291.40341754174483,0
1063,92.23916140584438,497.71875809565495,0
1098,88.05119954714993,427.8480469187697,0
1048,81.31101608157077,260.72284452179474,0
1098,56.56224388411938,31.82045464332117,0
1035,51.6263089745626,415.68675719285494,0
1081,96.04239239078434,299.48925408860526,1
1095,80.8325157260369,57.466498529783415,0
1023,89.82686454880881,46.9286424116781,0
1022,74.0761175756275,454.8134097182962,0
1061,55.86540944811972,334.60013146903924,0
1095,56.259289610127524,414.64339965837775,0
1036,84.27826436144858,439.48945014113366,0
1011,71.51529474497313,285.8861760241611,0
1054,60.02623633501683,258.72317587752065,0
1012,74.57972733707184,215.2137051604951,0
1022,53.21044685375671,158.47329389555964,0
1088,79.09857009571994,217.29798042935587,1
1098,63.449670221754886,386.9398278650782,0
1029,89.87795503185941,300.96171550756577,0
1016,65.51809794617868,446.26164497742303,0
1061,72.76100745409006,221.69000718959387,0
1083,50.58102699540503,303.54478935937703,0
1088,53.62234438972794,315.65377654599433,0
1085,69.62467782033424,295.84858115316274,0
1012,73.99694173585618,351.31688654275814,0
1058,80.00102740596519,118.71673418740313,0
1018,64.58312893546517,256.1818887728953,0
1048,84.74909430632712,52.11240140417384,0
1099,93.00611985946023,192.25566382240626,0
1011,88.99254944466749,243.83353431063222,0
1060,51.980941267417855,326.11212977273624,0
1018,74.02534736289145,475.26552629310174,1
1075,55.246508920908745,300.32553327417793,1
1008,62.10225079312637,371.7969580882799,1
1070,99.33312966335733,253.13302974760137,0
1027,57.12477714507566,317.0520156881657,0
1077,74.9444076725678,35.46610806688671,0
1094,80.90778671590596,127.19579042092349,0
1051,85.12324852720519,180.92654660256935,0
1082,77.98243417434571,236.2466775032568,1
1015,50.48854237095918,22.824372751191866,1
1068,66.3230654121996,70.01204877665884,0
1098,75.88558216923558,138.4071538956529,0
1011,54.39332495724167,485.7663454505253,0
1024,67.53134656045904,165.67350355152539,1
1051,51.66015543956833,241.02052905604125,1
1084,53.928924857751035,98.04885636919647,0
1099,69.8461638100798,305.3900355378841,0
1052,56.63578770215302,140.34160775798716,1
1022,78.3770424130779,103.4962892192134,0
1015,84.47324845686329,258.2863142229895,0
1056,90.02933495545415,2.7528995802104106,1
1038,60.007512212240506,3.8320163246126637,0
1052,58.37412911295349,109.53440455092888,0
1041,55.228392016720015,18.360681250410572,0
1057,81.82151247718184,54.01287706534569,0
1038,85.32378632434506,169.4303246693758,1
1013,51.5793072412821,401.29283978990645,0
1094,96.81061231218449,286.02432168465043,1
1004,52.59856418257362,256.33386297820823,0
1034,77.06481676505352,146.74441160406082,0
1086,85.45302597254582,465.8768597164082,0
1092,93.54845618730428,198.50752061859583,0
1074,85.70434660662139,43.54638339788575,0
1017,90.08640415348958,308.5332580589006,0
1075,66.97250962714031,56.919196738300705,0
1008,90.7412556873256,172.61157140084603,0
1073,54.00574231923376,253.70596935890444,0
1057,94.74083280302638,437.1112623425879,0
1016,77.37961880768681,246.77329017005934,0
1006,90.86488849812469,351.1293830158321,0
1045,72.615914225915,496.40841949953517,0
1012,82.17888475982625,65.74455994899081,0
1039,76.32013304680567,137.36576275975975,0
